pcode,country,buffer.km,N.in.buffer,dist.to.point,name
LL572PP,W92000004,20,29,0.39879428886296,DR LJR PRICE'S PRACTICE
CF69TP,W92000004,20,51,0.697292542450326,ERYL SURGERY
SY256TY,W92000004,20,9,3.88966446791559,TREGARON SURGERY
NP19QU,W92000004,20,207,1.93837703058645,THE ROGERSTONE PRACTICE
NP181HW,W92000004,20,113,2.75405566630728,LLANYRAVON SURGERY
NP16JX,W92000004,20,207,0.479006301991664,WELLSPRING MEDICAL CENTRE
CF27BP,W92000004,20,201,0.236521981553407,CYNCOED MEDICAL PRACTICE
CF111TJ,W92000004,20,149,0.631157506294391,GRANGE MEDICAL PRACTICE
SA119AZ,W92000004,20,110,0.139778639951811,ALFRED ST PRIMARY CARE CENTRE
CF237YF,W92000004,20,200,0.192173365290391,ST. DAVIDS MEDICAL CENTRE
NP133BR,W92000004,20,123,0.186787789924635,DR JH REYNOLDS' PRACTICE
NP223JZ,W92000004,20,126,0.341283929890076,GLAN YR AFON SURGERY
CH54GW,W92000004,20,57,1.43846458544166,THE QUAY SURGERY
CF82YF,W92000004,20,238,0.588333562117329,COURT HOUSE MEDICAL PRACTICE
CF626YS,W92000004,20,118,0.0916705143589658,OUT OF HOURS SERVICE
CF612XR,W92000004,20,62,1.55406964073556,ERYL SURGERY
LL165DF,W92000004,20,38,4.15576473891805,BRONYFFYNNON SURGERY
LL227AH,W92000004,20,50,0.113454650608127,ABERGELE CLINIC
CF454PJ,W92000004,20,162,1.19575800623953,PENRHIWCEIBER MEDICAL CENTRE
SY163JR,W92000004,20,9,3.92520959377329,NEWTOWN MEDICAL CENTRE
CF363AN,W92000004,20,41,0.0839670768705777,THE PORTWAY SURGERY
CF88RZ,W92000004,20,183,0.157372668095427,BRYNTIRION SURGERY
CF65AF,W92000004,20,125,0.160823442685322,HIGHLIGHT PARK MED PRACTICE
NP181YW,W92000004,20,128,0.157142907397403,LLISWERRY MEDICAL CENTRE
NP151JH,W92000004,20,87,3.42667861120318,THE SURGERY JAMES HOUSE
SA18DB,W92000004,20,104,0.707865942017545,ST. THOMAS SURGERY
LL237HT,W92000004,20,6,5.64828117121524,MEDDYGFA
CF35LA,W92000004,20,200,0.30153133648402,LLANRUMNEY MEDICAL GROUP
NP70LA,W92000004,20,94,3.47079937451321,BLAEN-Y-CWM GROUP PRACTICE
LL228ZZ,W92000004,20,52,6.73864955132648,ABERGELE CLINIC
SA147NS,W92000004,20,59,0.23813759703862,MEDDYGFA PENYGROES
SA446HN,W92000004,20,11,8.53639096894404,THE SURGERY
CF66HF,W92000004,20,119,0.140935195070131,CRIME REDUCTION
NP121QP,W92000004,20,213,0.468235831270862,SUNNYBANK HEALTH CENTRE
SY163EL,W92000004,20,8,6.35035728516253,CONTINENCE SERVICE
LL284DJ,W92000004,20,39,1.52324403481208,RHOSLAN SURGERY
CH75ZJ,W92000004,20,69,0.180419164438171,LOCUM S
NP255NF,W92000004,20,14,8.79933300406381,Monnow Vale Hospital
LL227NA,W92000004,20,50,0.474597887628745,GWRYCH MEDICAL CENTRE
LD37NQ,W92000004,20,52,7.90679141285656,WAR MEMORIAL HEALTH CENTRE
LL116WB,W92000004,20,65,0.762748641129995,FORGE ROAD SURGERY
NP26HH,W92000004,20,165,0.25940238350939,WHITE ROSE MEDICAL CENTRE
LL552YG,W92000004,20,30,0.599300631785065,SMS GWYNEDD
NP235JA,W92000004,20,110,0.28525209589643,GLAN RHYD SURGERY
SA18QX,W92000004,20,107,2.40319505188225,WATERSIDE MEDICAL PRACTICE
LL402TW,W92000004,20,3,5.19152245644204,THE SURGERY
NP225AA,W92000004,20,153,2.30422479361664,THE LAWN MEDICAL
SA41AD,W92000004,20,105,1.99750852307543,TY'R FELIN SURGERY
CF15EL,W92000004,20,163,0.788201229974895,CLOUGHMORE MEDICAL CENTRE
NP108NH,W92000004,20,191,0.985144835917631,THE ROGERSTONE PRACTICE
CF22PA,W92000004,20,176,0.645575636566538,CLOUGHMORE MEDICAL CENTRE
LL574UL,W92000004,20,33,2.29406932319822,NORTH WALES GP OOH SERVICE
CH59ES,W92000004,20,58,0.508816660226264,QUEENSFERRY MEDICAL PRACTICE
SY208PS,W92000004,20,7,3.46356269248679,MACHYNLLETH HEALTH CENTRE
SA11LD,W92000004,20,98,0.0664617753729785,SWANSEA ASYLUM SEEKERS HE
LL537LF,W92000004,20,3,5.93883500178939,MEDDYGFA RHYDBACH
LD37UT,W92000004,20,30,6.40462713368216,BRECON MEDICAL CENTRE
NP63SY,W92000004,20,52,1.80449788974222,GRAY HILL SURGERY
SY197BW,W92000004,20,4,10.9663757621397,GLANTWYMYN HEALTH CENTRE
NP23PS,W92000004,20,122,0.199346723543834,LOCUM T
SY208ET,W92000004,20,7,0.688880560415611,MACHYNLLETH HEALTH CENTRE
SA54TA,W92000004,20,103,1.92861925869171,ESTUARY GROUP PRACTICE
CF827AL,W92000004,20,264,0.178184460031848,OAKFIELD SURGERY
SA708LR,W92000004,20,20,4.89935898340345,TENBY SURGERY
CF402RG,W92000004,20,139,0.22522624649562,SAINT ANDREWS SURGERY
SA35PJ,W92000004,20,93,1.0664824444528,THE MUMBLES MEDICAL PRACTICE
CF623YE,W92000004,20,118,0.0916705143589658,OUT OF HOURS SERVICE
CF69HU,W92000004,20,95,1.55770029045731,ST ATHAN MEDICAL CENTRE
CF13DP,W92000004,20,168,0.195892732752872,BRO TAF DEPUTY
CF61QS,W92000004,20,131,0.83537735681823,REDLANDS SURGERY
CF14UT,W92000004,20,150,0.974870732751258,GRANGE MEDICAL PRACTICE
LL302AN,W92000004,20,27,0.271432439528086,WEST SHORE SURGERY
NP246NJ,W92000004,20,165,0.284929961436698,WHITE ROSE MEDICAL CENTRE
CF483TF,W92000004,20,125,0.483716937312052,MORLAIS MEDICAL PRACTICE
NP23PW,W92000004,20,125,0.12528115134137,LOCUM T
CF314HD,W92000004,20,66,0.58875741634042,NEWCASTLE SURGERY
NP99RD,W92000004,20,121,0.163308600277959,LOCUM E
CH54LU,W92000004,20,59,0.8615470103978,THE QUAY SURGERY
CF828EW,W92000004,20,204,0.56059891856467,MEDDYGFA GELLIGAER SURGERY
CF238XQ,W92000004,20,201,0.659110961801356,LLANRUMNEY MEDICAL GROUP
SY225LE,W92000004,20,3,1.92449965925854,LLANFYLLIN MEDICAL CENTRE
SA731NS,W92000004,20,22,2.39158737448441,NEYLAND SURGERY
CF14JG,W92000004,20,167,0.511522800189344,BRO TAF DEPUTY
NP34AY,W92000004,20,104,0.576954421652268,BLAEN-Y-CWM GROUP PRACTICE
CF363EU,W92000004,20,42,0.514625834793211,DR TD EALES SURGERY
LL299UB,W92000004,20,45,0.410198396631707,COLWYN BAY CLINIC
CF104QG,W92000004,20,164,0.266665421934846,CARDIFF IOIS
NP54FD,W92000004,20,13,0.403941526508533,Monnow Vale Hospital
SA43YZ,W92000004,20,82,0.308329401625785,DR GB GUMBLEY'S PRACTICE
CF141NH,W92000004,20,190,0.281506910518421,BISHOPS ROAD MEDICAL CENTRE
CF64UG,W92000004,20,128,0.912797954928996,DR R LLEWELLYN'S PRACTICE
NP16QX,W92000004,20,205,1.36703301949641,WELLSPRING MEDICAL CENTRE
SA175PA,W92000004,20,30,5.17276650806416,DR JM DUNDROW'S PRACTICE
LL486NR,W92000004,20,7,0.555587670439379,BRONMEIRION
CF236YU,W92000004,20,183,1.27966901557191,WILLOWBROOK SURGERY
SA460DT,W92000004,20,9,0.454047761902206,TANYFRON SURGERY
CF312AZ,W92000004,20,76,1.34977923251482,OAK TREE SURGERY
LL164EL,W92000004,20,48,5.34798640166874,TY LIVINGSTONE
NP116RD,W92000004,20,205,1.04454360938283,WELLSPRING MEDICAL CENTRE
CF312HB,W92000004,20,69,0.358178467756801,OAK TREE SURGERY
CF327HP,W92000004,20,122,0.109084296813575,OGMORE VALE SURGERY
LL151YD,W92000004,20,67,2.68939783501334,PLAS MEDDYG
CF56YE,W92000004,20,148,2.31771183976091,WOODLANDS MEDICAL CENTRE
SA41PL,W92000004,20,105,1.02630507477377,TALYBONT SURGERY
CF67PH,W92000004,20,123,0.232943258631948,THE PRACTICE OF HEALTH
NP183BT,W92000004,20,120,0.465435988204955,WENTWOOD WARD
CF21ER,W92000004,20,166,0.239627833313567,HMP CARDIFF
LL654SU,W92000004,20,31,0.0317705051125987,THE SURGERY
SA431EX,W92000004,20,7,0.33250876967283,CARDIGAN HEALTH CENTRE
NP203JL,W92000004,20,184,0.291189756254124,DR AB UHB02'S PRACTICE
NP108ND,W92000004,20,191,0.594094201867797,THE ROGERSTONE PRACTICE
CH51AN,W92000004,20,58,0.182694670719771,SHOTTON LANE SURGERY
NPT9JL,W92000004,20,92,0.383518415090595,RINGLAND MEDICAL PRACTICE
NP93JF,W92000004,20,185,0.668526435219289,DR AB UHB02'S PRACTICE
LL778WA,W92000004,20,30,0.621219603776608,SMS ANGLESEY
CF834EJ,W92000004,20,257,0.162022511746268,MEDDYGFA TRIDWR
NP95BP,W92000004,20,176,0.233597830736229,BRYNGWYN SURGERY
LL151LA,W92000004,20,49,0.00934796327987186,PLAS MEDDYG
LL189DD,W92000004,20,44,0.241811316914738,SUBSTANCE MISUSE SERVICE
LL330ZF,W92000004,20,29,0.428473277865093,DR LJR PRICE'S PRACTICE
SA148EN,W92000004,20,83,2.78068001464127,LLWYNHENDY HEALTH CENTRE
CF21DB,W92000004,20,166,0.176788194638005,HMP CARDIFF
NP42UT,W92000004,20,121,1.26887305825383,LLANYRAVON SURGERY
CF78JX,W92000004,20,181,2.71431718076268,OLD SCHOOL SURGERY
NP98AF,W92000004,20,137,0.33752568911606,PARK SURGERY
CF632YE,W92000004,20,121,0.50487143020226,THE PRACTICE OF HEALTH
CF144EN,W92000004,20,201,0.729019211481762,OUT OF HOURS SERVICE
SY100JU,W92000004,20,7,6.84817257906201,LLANFYLLIN MEDICAL CENTRE
SA183WE,W92000004,20,49,2.39169471310215,BRYNTEG SURGERY
NP61YH,W92000004,20,116,0.426943583795461,WENTWOOD WARD
CF829AQ,W92000004,20,266,1.52426731279393,OAKFIELD SURGERY
CF381HG,W92000004,20,225,0.576703116196939,PARC CANOL SURGERY
CF159WZ,W92000004,20,206,0.992380138989597,THE MEDICAL CENTRE
LL227RE,W92000004,20,50,1.00400596675345,ABERGELE CLINIC
LD82EH,W92000004,20,2,2.88437632845044,PRESTEIGNE HEALTH CENTRE
NP253TN,W92000004,20,11,0.863452484695231,DIXTON ROAD SURGERY
CF481RN,W92000004,20,127,1.69109327953653,COMMUNITY CARDIOLOGY CLINIC C
LL164UT,W92000004,20,47,3.02367512077095,TY LIVINGSTONE
CF645TF,W92000004,20,120,0.295347298816429,VALE CLINIC
SA731PA,W92000004,20,22,1.27709264605355,NEYLAND SURGERY
NP40NT,W92000004,20,125,1.32529833894822,PANTEG HEALTH CENTRE
NP17DH,W92000004,20,229,1.19400400613179,RISCA SURGERY
SA132AQ,W92000004,20,103,0.788040135187416,MOUNT SURGERY
SY219DD,W92000004,20,9,6.89767953912789,CAEREINION HEALTH CENTRE
NP81AT,W92000004,20,57,0.486914973523686,WAR MEMORIAL HEALTH CENTRE
LL401RB,W92000004,20,4,0.0891533209004481,THE SURGERY
CF827AU,W92000004,20,259,0.376432899406265,CAERPHILLY LHB
NP90RX,W92000004,20,147,0.771209427793774,LLISWERRY MEDICAL CENTRE
LD15DN,W92000004,20,4,0.283693761879997,LLANDRINDOD WELLS MEDICAL PRACTICE
NP181LN,W92000004,20,107,0.383321923012809,ISCA MEDICAL CENTRE
NP109DB,W92000004,20,189,0.243594171565479,THE ROGERSTONE PRACTICE
LL144JF,W92000004,20,64,0.847098826257511,NORTH WALES GP OOH SERVICE
SY164ER,W92000004,20,8,3.46205322507983,MONTGOMERY HEALTH CENTRE
SY175WF,W92000004,20,8,9.0137378785545,LLANIDLOES PHARMACY
SA160EF,W92000004,20,38,0.838242321258788,HARBOUR VIEW SURGERY
CF449AB,W92000004,20,116,0.634359960508585,PARC SURGERY
SA445BQ,W92000004,20,12,3.1272470388183,LLYNYFRAN SURGERY
CF102SJ,W92000004,20,168,0.329742418057777,CARDIFF IOIS
NP52JL,W92000004,20,66,2.39922242139966,DR C PRACTICE01
LL185RG,W92000004,20,43,0.554611322282047,HEALTHY
SA14NZ,W92000004,20,91,0.475262085423846,BRUNSWICK HEALTH CENTRE
SA111QL,W92000004,20,108,1.15141793931182,CASTLE SURGERY
CF334AR,W92000004,20,60,0.163467323711375,THE SURGERY
NP443QQ,W92000004,20,137,0.299840040206961,CWMBRAN VILLAGE SURGERY
CF340AA,W92000004,20,96,0.771341734379,LLYNFI SURGERY
SA128NH,W92000004,20,106,1.32756422325118,ROSEDALE MEDICAL PRACTICE
SA146NE,W92000004,20,61,2.24848953858164,MEDDYGFA'R TYMBL
CF38QU,W92000004,20,190,0.922453320795642,BRYNDERWEN SURGERY
SA196EF,W92000004,20,15,0.334444387040625,MEDDYGFA TEILO
LD16BG,W92000004,20,4,0.38628374886852,LLANDRINDOD WELLS CLINIC
NP92FA,W92000004,20,166,0.339950940400211,ST. PAUL'S CLINIC
NP22ED,W92000004,20,253,0.868329110851926,CRI C& BG ADULTALCOHOL SE
NP223EZ,W92000004,20,112,1.46854397282423,HEALTH CENTRE
CF433LG,W92000004,20,144,0.622998065206467,TYLORSTOWN SURGERY
NP181AF,W92000004,20,109,0.224839694386925,ISCA MEDICAL CENTRE
SA714TN,W92000004,20,22,0.928899801178519,DR RW HANNAFORD'S PRACTICE
SY235LT,W92000004,20,15,6.55394546259685,DR JC PRICE-JONES' PRACTICE
SA114HT,W92000004,20,97,0.212679976394271,DR G LOCUM'S PRACTICE
SA678DE,W92000004,20,24,3.95935611559886,NARBERTH SURGERY
NP95XS,W92000004,20,169,0.348740481237866,MALPAS BROOK HEALTH CENTRE
LL228YS,W92000004,20,52,7.42573975000617,ABERGELE CLINIC
CF41AW,W92000004,20,203,0.566462890273065,MEDDYGFA LLWYNCELYN PRACTICE
LL442BE,W92000004,20,7,7.75092191704526,MINFOR SURGERY
CF155BX,W92000004,20,206,0.985710229803116,THE MEDICAL CENTRE
SA174AT,W92000004,20,43,1.61179491557797,DR B WILLIAMS' PRACTICE
LL181LQ,W92000004,20,44,0.262417200413592,LAKESIDE MEDICAL CENTRE
LL574PW,W92000004,20,29,1.90886567563899,CANOLFAN FEDDYGOL YR HEN
CF21TR,W92000004,20,172,0.234541624205385,CONNECT2OOHCARDIFF OOH
CF717TP,W92000004,20,160,2.36353683140138,COWBRIDGE & VALE MEDICAL PRACTICE
CF481NE,W92000004,20,122,1.59583491498143,COMMUNITY CARDIOLOGY CLINIC C
LL181LT,W92000004,20,44,0,KINGS HOUSE SURGERY
SA44EU,W92000004,20,102,1.22476178130501,TY'R FELIN SURGERY
LL572WY,W92000004,20,29,0.440464668456435,DR LJR PRICE'S PRACTICE
LL777LE,W92000004,20,30,0.622416306949115,SMS ANGLESEY
CF240AB,W92000004,20,172,0.235852392852612,CONNECT2OOHCARDIFF OOH
CF55DG,W92000004,20,153,0.187621696943579,WESTWAY SURGERY
NP24QR,W92000004,20,112,1.46196360770291,GLAN YR AFON SURGERY
SA92FN,W92000004,20,44,0.385197606821225,AMMAN TAWE PARTNERSHIP
SA199LN,W92000004,20,11,9.0856207350349,MEDDYGFA TEILO
SA444BL,W92000004,20,11,0.122398956940171,MEDDYGFA TEIFI SURGERY
LL615JZ,W92000004,20,32,0.612330802628622,THE HEALTH CENTRE
NP77NH,W92000004,20,16,10.3711064265126,WAR MEMORIAL HEALTH CENTRE
CF119BZ,W92000004,20,165,0.0993879369561789,GENDER PRESCRIBING SUPPORT
LL185HS,W92000004,20,45,1.80537631252419,KINMEL BAY MEDICAL CENTRE
SY233GZ,W92000004,20,11,5.89989028082849,MEDDYGFA PADARN SURGERY
SA626TA,W92000004,20,12,0.0961887211273502,THE SURGERY
LL260RE,W92000004,20,7,2.99750376116147,MEDDYGFA
LL360DG,W92000004,20,11,1.20262154340807,TYWYN HEALTH
CF14WG,W92000004,20,168,0.0897725087497947,BRO TAF DEPUTY
NPT1TL,W92000004,20,172,0.0661188013561717,DR MK BOSE'S PRACTICE
CH65XP,W92000004,20,51,0.751354887468961,Flint Community Hospital
SA41HD,W92000004,20,106,3.04112175371088,TALYBONT SURGERY
LL227HU,W92000004,20,50,0.854485077009149,ABERGELE CLINIC
CF628ZY,W92000004,20,118,0.0916705143589658,OUT OF HOURS SERVICE
CF334HA,W92000004,20,59,0.382048828178459,THE SURGERY
SA399AD,W92000004,20,18,4.89517912850148,MEDDYGFA TEIFI SURGERY
SA35AF,W92000004,20,91,1.31985899679374,THE MUMBLES MEDICAL PRACTICE
CF51RU,W92000004,20,163,0.590659058062922,180 KINGS ROAD
CF11XB,W92000004,20,167,0.554924667554479,PRIMECARE V OF G OOH
NP45TQ,W92000004,20,127,0.838205789759894,PANTEG HEALTH CENTRE
SY231DA,W92000004,20,10,0.867462299565799,CEREDIGION CDAT
SA153TB,W92000004,20,82,1.56316246019357,MEDDYGFA GELLI-ONN
CF237DL,W92000004,20,201,0.224666634616699,CYNCOED MEDICAL PRACTICE
SA707EY,W92000004,20,13,0.380570884425927,TENBY SURGERY
NP151AP,W92000004,20,87,0.479677313833552,THE SURGERY JAMES HOUSE
CF244JJ,W92000004,20,183,0.192013579306908,CATHAYS SURGERY
LL680TN,W92000004,20,14,8.66300662876804,CANOLFAN IECHYD AMLWCH
SA57EF,W92000004,20,103,0.527281810066514,BRYNHYFRYD MEDICAL CENTRE
CF43PR,W92000004,20,188,0.502538047803209,WHITCHURCH ROAD SURGERY
SA20NF,W92000004,20,92,0.0513747359917705,UPLANDS & MUMBLES SURGERY
CF382PS,W92000004,20,225,2.28808861792481,PRIMARY CARE D&A SERVICE
CF831UH,W92000004,20,246,0.510573832849248,DR R BASHAR'S PRACTICE
CF42EB,W92000004,20,191,0.329321036834686,BISHOPS ROAD MEDICAL CENTRE
CF381BG,W92000004,20,213,2.16583356916824,PRIMARY CARE D&A SERVICE
SA340EP,W92000004,20,14,7.14858566433954,CARMARTHENSHIRE DRS ON CALL
CF426DA,W92000004,20,122,0.231591904645,FOREST VIEW MEDICAL CENTRE
CF628HY,W92000004,20,119,0.44969146124249,OUT OF HOURS SERVICE
SA487EQ,W92000004,20,12,0.41328700622138,CEREDIGION LHB
SA732JJ,W92000004,20,19,0.170406652639538,BARLOW HOUSE SURGERY
NP65QP,W92000004,20,14,1.53514589330335,VAUXHALL SURGERY
SA714JA,W92000004,20,22,0.963057334474089,DR RW HANNAFORD'S PRACTICE
CF399SP,W92000004,20,168,0.835355400783181,PORTH FARM SURGERY
SA146HR,W92000004,20,54,0.799531199150504,MEDDYGFA'R TYMBL
SA149BA,W92000004,20,81,0.538613200889165,LLWYNHENDY HEALTH CENTRE
LL112RR,W92000004,20,64,0.834212847342405,NIGHTINGALE HOUSE HOSPICE
CF374UN,W92000004,20,216,0.137707968100012,DR J HARD'S PRACTICE
LL536LG,W92000004,20,4,0.83513351566795,TY DOCTOR ISFRYN
CF148EJ,W92000004,20,206,0.604037309016242,ST. ISAN ROAD SURGERY
SA13XF,W92000004,20,95,0.420411934022093,HMP SWANSEA
CF19UF,W92000004,20,168,0.32802851909287,180 KINGS ROAD
NP223EQ,W92000004,20,114,0.925552134210825,HEALTH CENTRE
LL297HA,W92000004,20,40,0.576756963159788,GLYN COLWYN
SA155ZD,W92000004,20,62,3.64375431842271,MEDDYGFA'R SARN
SA151BB,W92000004,20,80,0.784743747978032,AVENUE VILLA SURGERY
NPT5FL,W92000004,20,172,0.411839333795907,MALPAS BROOK HEALTH CENTRE
SA200YY,W92000004,20,2,10.1932923867757,LLANFAIR SURGERY
LD15UB,W92000004,20,6,6.34094130467705,LLANDRINDOD WELLS MEDICAL PRACTICE
NP91QU,W92000004,20,172,0.388615058119825,DR MK BOSE'S PRACTICE
NP99JQ,W92000004,20,94,0.264643838821059,RINGLAND MEDICAL PRACTICE
SA183HT,W92000004,20,61,1.26786535887307,BRYNTEG SURGERY
SA175EW,W92000004,20,35,5.42877139407899,COALBROOK SURGERY
LL402RU,W92000004,20,4,4.62171792597396,THE SURGERY
CF33BT,W92000004,20,188,0.246135867173302,DR RD JONES' PRACTICE
NP36NT,W92000004,20,117,0.59849751709197,GLYN EBWY SURGERY
SA667RS,W92000004,20,11,7.29183104343399,DR BS VIRDI'S PRACTICE
SA160ND,W92000004,20,35,0.435248742915012,MEDDYGFA TYWYN BACH
CF828FS,W92000004,20,215,0.467405295320253,MEDDYGFA GELLIGAER SURGERY
LL142SB,W92000004,20,52,1.63641881771169,THE HEALTH CENTRE
LL110DN,W92000004,20,64,0.332131601113983,PRIMARY CARE SMP
SY100LZ,W92000004,20,3,12.3347252711321,LLANFYLLIN MEDICAL CENTRE
CF51BR,W92000004,20,165,0.579620883191333,MEDDYGFA LANSDOWNE SURGERY
SA54HY,W92000004,20,103,1.6205280331696,CHERITON MEDICAL CENTRE
CF69LX,W92000004,20,95,0.982778294217768,ST ATHAN MEDICAL CENTRE
SA611SG,W92000004,20,22,0.346211584568934,SAINT THOMAS SURGERY
CF484AF,W92000004,20,132,2.83649095322682,DR BT PATEL'S PRACTICE
NP22EQ,W92000004,20,254,0.686957149854809,CRI C& BG ADULTALCOHOL SE
LL452PF,W92000004,20,8,10.4615972493434,BRONMEIRION
SA84RS,W92000004,20,104,4.87923314042279,DR AD STEVENSON'S PRACTICE
CF19RH,W92000004,20,166,0.186258206761404,PRIMECARE V OF G OOH
CH75LD,W92000004,20,70,2.81818803671614,NORTH WALES
CF145DU,W92000004,20,206,0.6695694393556,LLANISHEN COURT SURGERY
NP92TN,W92000004,20,164,0.371346508396468,ST. PAUL'S CLINIC
SA16WA,W92000004,20,95,0.662506686848139,MAYHILL SURGERY
CF244EA,W92000004,20,180,0.457683087381155,CATHAYS SURGERY
CF831QU,W92000004,20,237,0.107684409607543,LANSBURY SURGERY
CF244YF,W92000004,20,182,0.415393326577669,CATHAYS SURGERY
LD82PT,W92000004,20,2,6.32464909534958,PRESTEIGNE HEALTH CENTRE
SA12AS,W92000004,20,100,0.160771564412298,PRIMECARE
CH52NW,W92000004,20,43,2.99257374131872,FLINTSHIRE SUBS MISUSE SERVICE
LL185NT,W92000004,20,42,0.633455811043253,KINMEL BAY MEDICAL CENTRE
SA43EU,W92000004,20,100,0.280010582007581,ESTUARY GROUP PRACTICE
NP79PR,W92000004,20,72,2.81588245006528,TUDOR GATE SURGERY
LL183ZA,W92000004,20,44,0.241811316914738,SUBSTANCE MISUSE SERVICE
CF105TN,W92000004,20,160,0.641079436979196,BUTETOWN MEDICAL PRACTICE
SA20RG,W92000004,20,93,0.146739810207553,HMT Sancta Maria Hospital
LL298AJ,W92000004,20,52,2.31798435315209,CADWGAN SURGERY
NP70PT,W92000004,20,102,3.41402203208055,BLAEN-Y-CWM GROUP PRACTICE
LL151AD,W92000004,20,49,0.11561604503266,THE CLINIC
SA445JL,W92000004,20,9,5.94273404155658,MEDDYGFA EMLYN
CF329YW,W92000004,20,86,1.42110089348739,TYNYCOED SURGERY
CF38XZ,W92000004,20,188,1.41051966469565,DR RD JONES' PRACTICE
NP75RW,W92000004,20,58,0.515270349990352,HEREFORD ROAD SURGERY
NP165YJ,W92000004,20,15,0.689685692874606,VAUXHALL SURGERY
LL185AQ,W92000004,20,43,0.643782382768957,HEALTHY
NP199AW,W92000004,20,130,0.360607073802542,PARK SURGERY
NP108ZQ,W92000004,20,172,0.443709074772872,CRI GWENT DRR
SA106GB,W92000004,20,108,2.16858906898763,TABERNACLE SURGERY
NP41TS,W92000004,20,141,0.395225054811253,NEW CHAPEL STREET SURGERY
NP203LQ,W92000004,20,184,0.71801037975665,DR AB UHB02'S PRACTICE
CF328AD,W92000004,20,119,1.11283407699883,CWM GARW PRACTICE
CF417YE,W92000004,20,123,0.112677154257312,DR N SINGH'S PRACTICE
SA43PL,W92000004,20,97,0.447355088673404,DR AW JONES' PRACTICE
NPT0DS,W92000004,20,157,0.31368671074165,THE RUGBY SURGERY
SA46TW,W92000004,20,100,1.57852559851697,THYSSEN HOUSE
LL588NR,W92000004,20,29,3.4764914240443,THE HEALTH CENTRE
CF21RB,W92000004,20,177,0.544050468861764,ROATHWELL SURGERY
LL777TR,W92000004,20,30,0.0305945544189549,17 HIGH STREET
NP40ST,W92000004,20,129,0.73557971756651,BLOCK C
CF484NQ,W92000004,20,144,0.132186703297153,BROOKSIDE MEDICAL CENTRE
SA66AG,W92000004,20,111,0.410241302001767,SWAY RD SURGERY
CF399UX,W92000004,20,160,0.487937505956485,ALTERNATIVE PRIMARY HEALTH
CF644HJ,W92000004,20,130,0.508660340660029,DR R LLEWELLYN'S PRACTICE
LL114XD,W92000004,20,65,1.10123180637118,SHROPDOC LTD OOH
NP115AJ,W92000004,20,228,0.812651683611251,ST. LUKE'S SURGERY
SA680PG,W92000004,20,24,5.84965091628089,SAUNDERSFOOT MEDICAL CENTRE
CF38BR,W92000004,20,189,0.245241265515775,DR RD JONES' PRACTICE
LL183HP,W92000004,20,44,0.299375909682737,SUBSTANCE MISUSE SERVICE
SA67DT,W92000004,20,111,0.580383655351341,STRAWBERRY PLACE SURGERY
CF336FG,W92000004,20,67,0.646019577019938,HEATHBRIDGE HOUSE
CF77QD,W92000004,20,37,5.31108076046626,ERYL SURGERY
SA108NB,W92000004,20,108,3.07529375471226,CASTLE SURGERY
CH72BT,W92000004,20,66,0.580737994797552,DR GR HOGGINS' PRACTICE
SA59DH,W92000004,20,106,0.619261692707612,BRYNHYFRYD MEDICAL CENTRE
CF478AA,W92000004,20,129,0.0415233031611376,SUBSTANCE MISUSE SUPPORT
CF623XX,W92000004,20,109,0.540099774517911,DR A ARORA'S PRACTICE
SA34RS,W92000004,20,89,1.33893254568125,KINGS ROAD SURGERY
CF38TD,W92000004,20,189,1.12907867001515,BRYNDERWEN SURGERY
SA389ET,W92000004,20,9,4.51197331044378,MEDDYGFA EMLYN
CH76XW,W92000004,20,65,1.83083734887247,BRADLEY'S PRACTICE
NP36EY,W92000004,20,115,0.0523506097494021,DR SS SODHI'S PRACTICE
NP131SF,W92000004,20,137,0.974685057106697,CWM CALON
NP95HW,W92000004,20,168,0.62503355347891,MALPAS BROOK HEALTH CENTRE
NP36XQ,W92000004,20,117,0.441204671960594,GLYN EBWY SURGERY
LL777XE,W92000004,20,30,0.70187761917583,SMS ANGLESEY
LL151YR,W92000004,20,63,2.2194646088375,PLAS MEDDYG
NP79DL,W92000004,20,113,1.98366307034362,ELYSIUM HEALTHCARE
CF39YR,W92000004,20,191,0.705390055028231,LLANRUMNEY MEDICAL GROUP
SY109JX,W92000004,20,8,7.50633145799167,LLANFYLLIN MEDICAL CENTRE
LL170AH,W92000004,20,39,1.38646314653899,PEN Y BONT SURGERY
LL654AS,W92000004,20,14,10.6046711908329,CANOLFAN IECHYD AMLWCH
CH74QQ,W92000004,20,77,6.35108229010618,PLAS MEDDYG
NP18XL,W92000004,20,228,2.16533337018783,TY BRYN SURGERY
NP445LH,W92000004,20,141,0.918347266611836,CLARK AVENUE SURGERY
NP23JW,W92000004,20,123,0.115553212599406,GLAN YR AFON SURGERY
SA431EJ,W92000004,20,7,0.059020786607784,CARDIGAN HEALTH CENTRE
LD37JZ,W92000004,20,7,0.0453700196556197,BRECON CLINIC
SA106PL,W92000004,20,109,0.529141494335017,TABERNACLE SURGERY
NP75TF,W92000004,20,57,0.465571558446724,HEREFORD ROAD SURGERY
SY256RZ,W92000004,20,8,4.36425648200554,Tregaron Community Hosipital
LL114HQ,W92000004,20,66,0.546442570599732,PEN Y MAES HEALTH CENTRE
CF644AD,W92000004,20,129,0.162300693360499,DR R LLEWELLYN'S PRACTICE
